BDD
L 25
T 8
N 34382
R 1
S 1
; level 1
11049 1	11050 1	; 17081
11051 1	11052 0	; 17082
11053 1	11054 0	; 17083
11055 0	11056 0	; 17084
9434 1	10944 0	; 17085
10948 1	11057 1	; 17086
10965 0	11058 1	; 17087
10948 1	11059 1	; 17088
10354 1	11060 1	; 17089
11061 1	11062 0	; 17090
11063 0	11064 0	; 17091
11065 0	11066 0	; 17092
10948 1	11067 0	; 17093
10965 0	11068 1	; 17094
474 0	11069 1	; 17095
10972 1	11070 0	; 17096
10957 0	11071 1	; 17097
9374 1	10953 1	; 17098
10957 0	11072 0	; 17099
10957 0	11073 1	; 17100
10957 0	11074 1	; 17101
10957 0	11075 0	; 17102
9375 0	5770 1	; 17103
10968 0	11076 0	; 17104
9375 0	11077 0	; 17105
10968 0	11078 0	; 17106
10957 0	11079 0	; 17107
9135 1	11080 1	; 17108
11081 0	11082 0	; 17109
11083 1	11084 0	; 17110
11085 1	11086 1	; 17111
9143 1	11087 1	; 17112
11088 1	11089 0	; 17113
11090 1	11091 0	; 17114
11092 1	11093 1	; 17115
9151 1	11087 1	; 17116
11087 1	11094 1	; 17117
11090 1	11095 0	; 17118
9159 1	11087 1	; 17119
9160 0	11087 1	; 17120
9163 1	11087 1	; 17121
9164 0	11087 1	; 17122
11088 1	11096 0	; 17123
11090 1	11097 1	; 17124
10354 1	11098 1	; 17125
11061 1	11099 0	; 17126
11063 0	11100 0	; 17127
11101 1	11102 0	; 17128
10313 1	10354 1	; 17129
11063 0	11103 0	; 17130
5871 0	11101 1	; 17131
9194 1	11104 1	; 17132
11099 0	11105 1	; 17133
9198 0	11106 1	; 17134
11107 1	11108 1	; 17135
9177 1	11109 1	; 17136
11092 1	11110 0	; 17137
11111 1	11112 1	; 17138
11113 1	11114 0	; 17139
11115 1	11116 1	; 17140
11108 1	11117 1	; 17141
9177 1	11118 1	; 17142
11088 1	11119 0	; 17143
11092 1	11120 0	; 17144
11111 1	11121 1	; 17145
11113 1	11122 0	; 17146
9177 1	11123 1	; 17147
11124 1	11125 1	; 17148
11126 0	11127 0	; 17149
11128 0	11129 0	; 17150
11130 1	11131 1	; 17151
9177 1	11087 1	; 17152
11089 0	11132 1	; 17153
9194 1	11133 1	; 17154
9196 0	11099 0	; 17155
493 1	11134 1	; 17156
11089 0	11135 0	; 17157
11136 1	11137 0	; 17158
11138 0	11139 0	; 17159
11140 1	11141 1	; 17160
11142 1	11143 0	; 17161
11144 1	11145 0	; 17162
11146 1	11147 1	; 17163
11096 0	11148 0	; 17164
11089 0	11149 0	; 17165
11119 0	11150 0	; 17166
11111 1	11133 1	; 17167
11113 1	11151 0	; 17168
11115 1	11152 0	; 17169
11117 1	11153 0	; 17170
11113 1	11154 0	; 17171
11115 1	11155 0	; 17172
11117 1	11156 0	; 17173
11113 1	11157 0	; 17174
9199 0	11115 1	; 17175
11113 1	11158 0	; 17176
11117 1	11159 0	; 17177
11113 1	11160 0	; 17178
11113 1	11161 0	; 17179
11088 1	11162 0	; 17180
11163 1	11164 1	; 17181
11165 0	11166 0	; 17182
11167 0	11168 0	; 17183
11169 1	11170 1	; 17184
11091 0	11171 1	; 17185
492 1	11087 1	; 17186
11091 0	11172 1	; 17187
11097 1	11173 1	; 17188
9177 1	11174 1	; 17189
11175 0	11176 0	; 17190
11177 1	11178 0	; 17191
11179 1	11180 1	; 17192
11095 0	11181 1	; 17193
11091 0	11182 1	; 17194
11089 0	11183 1	; 17195
11137 0	11184 1	; 17196
11115 1	11185 1	; 17197
11115 1	11186 1	; 17198
9194 1	10320 1	; 17199
10357 1	11105 1	; 17200
9198 0	11187 1	; 17201
11090 1	11188 1	; 17202
10288 1	10354 1	; 17203
11063 0	11189 0	; 17204
11099 0	11113 1	; 17205
11115 1	11190 0	; 17206
11063 0	11191 0	; 17207
11090 1	11192 0	; 17208
11193 1	11194 1	; 17209
11195 1	11196 1	; 17210
11197 1	11198 1	; 17211
11199 1	11200 1	; 17212
11093 1	11201 1	; 17213
11108 1	11202 1	; 17214
11120 0	11203 1	; 17215
11108 1	11204 1	; 17216
11089 0	11205 1	; 17217
11139 0	11206 0	; 17218
11108 1	11207 1	; 17219
11110 0	11208 0	; 17220
11117 1	11209 1	; 17221
11117 1	11210 1	; 17222
10357 1	11113 1	; 17223
11117 1	11211 1	; 17224
11117 1	11212 1	; 17225
11063 0	11213 0	; 17226
11101 1	11214 0	; 17227
11117 1	11215 0	; 17228
11063 0	5897 0	; 17229
11101 1	11216 0	; 17230
11117 1	11217 0	; 17231
10182 1	11218 1	; 17232
11219 0	11220 0	; 17233
11221 0	11222 0	; 17234
11223 0	11224 0	; 17235
9930 1	11225 1	; 17236
11226 0	11227 0	; 17237
11228 1	11229 1	; 17238
11230 1	11231 0	; 17239
11225 1	11232 1	; 17240
11228 1	11233 0	; 17241
9934 1	11225 1	; 17242
9909 0	11225 1	; 17243
11226 0	11234 0	; 17244
11228 1	11235 0	; 17245
9916 0	11225 1	; 17246
9924 0	11225 1	; 17247
9927 0	11225 1	; 17248
10340 1	11236 1	; 17249
11227 0	11237 1	; 17250
11238 1	11239 0	; 17251
11240 1	11241 1	; 17252
11242 1	11243 1	; 17253
11227 0	11244 0	; 17254
11245 1	11246 0	; 17255
11247 1	11248 0	; 17256
10340 1	11249 1	; 17257
11240 1	11250 0	; 17258
320 1	11251 1	; 17259
11227 0	11252 1	; 17260
11253 1	11254 1	; 17261
11231 0	11255 1	; 17262
10340 1	11256 0	; 17263
9912 1	11257 0	; 17264
10340 1	11258 0	; 17265
11237 1	11259 0	; 17266
11240 1	11260 0	; 17267
9912 1	11261 0	; 17268
11226 0	11259 0	; 17269
11262 1	11263 0	; 17270
11264 0	11265 0	; 17271
11266 1	11267 0	; 17272
11268 1	11269 0	; 17273
9912 1	11225 1	; 17274
11227 0	11270 1	; 17275
11242 1	11271 1	; 17276
11227 0	11272 1	; 17277
11248 0	11273 0	; 17278
320 1	11225 1	; 17279
11227 0	11274 1	; 17280
11229 1	11253 1	; 17281
11259 0	11275 1	; 17282
11227 0	11276 0	; 17283
11234 0	11277 0	; 17284
11227 0	11278 0	; 17285
11237 1	11279 1	; 17286
11237 1	11280 0	; 17287
11238 1	11281 0	; 17288
11237 1	11282 0	; 17289
11237 1	11283 0	; 17290
11237 1	11284 0	; 17291
11238 1	11285 0	; 17292
11237 1	11286 0	; 17293
11226 0	11287 0	; 17294
11230 1	11288 0	; 17295
11289 1	11290 0	; 17296
11291 0	11292 0	; 17297
11293 1	11294 0	; 17298
11295 1	11296 1	; 17299
11229 1	11297 1	; 17300
11235 0	11298 1	; 17301
11229 1	11299 1	; 17302
8275 0	11300 0	; 17303
11301 1	11302 0	; 17304
11303 0	11304 0	; 17305
11229 1	11305 1	; 17306
11233 0	11306 1	; 17307
11229 1	11307 1	; 17308
11238 1	11308 1	; 17309
11238 1	11309 1	; 17310
11238 1	11310 1	; 17311
320 1	2344 1	; 17312
11252 1	11311 0	; 17313
11253 1	11312 1	; 17314
11238 1	11313 0	; 17315
11242 1	11314 1	; 17316
11245 1	11315 0	; 17317
11238 1	11316 0	; 17318
318 1	2673 1	; 17319
11227 0	11317 1	; 17320
11318 1	11319 0	; 17321
11320 1	11321 1	; 17322
11322 1	11323 1	; 17323
11324 0	11325 0	; 17324
11326 1	11327 0	; 17325
11328 1	11329 1	; 17326
11231 0	11330 1	; 17327
11260 0	11331 1	; 17328
11231 0	11332 1	; 17329
11250 0	11333 0	; 17330
11231 0	11334 0	; 17331
11248 0	11335 0	; 17332
11228 1	11336 0	; 17333
11231 0	11337 0	; 17334
11240 1	11338 1	; 17335
11240 1	11339 1	; 17336
11240 1	11340 1	; 17337
11237 1	11311 0	; 17338
11240 1	11341 1	; 17339
11240 1	11342 0	; 17340
11245 1	11343 1	; 17341
11247 1	11344 0	; 17342
11240 1	11345 0	; 17343
11245 1	6028 0	; 17344
11247 1	11346 0	; 17345
11347 0	11348 0	; 17346
11349 0	11350 0	; 17347
11351 1	11352 0	; 17348
11353 1	11354 0	; 17349
11355 1	11356 0	; 17350
11357 0	11358 0	; 17351
11359 1	11360 0	; 17352
11361 0	11362 0	; 17353
11356 0	11363 0	; 17354
11356 0	11364 1	; 17355
11357 0	11365 1	; 17356
11359 1	11366 0	; 17357
11356 0	11367 0	; 17358
11356 0	11368 0	; 17359
11359 1	11369 1	; 17360
11356 0	11370 0	; 17361
11371 0	11372 0	; 17362
11358 0	11373 0	; 17363
11374 1	11375 0	; 17364
11376 1	11377 0	; 17365
11378 1	11379 1	; 17366
11380 1	11381 1	; 17367
11382 0	11383 0	; 17368
11384 0	11385 0	; 17369
11378 1	11386 0	; 17370
11382 0	11387 0	; 17371
11384 0	11388 0	; 17372
11378 1	11389 1	; 17373
11380 1	11390 1	; 17374
11391 0	11392 0	; 17375
11393 1	11394 0	; 17376
11395 1	11396 0	; 17377
11397 1	11398 0	; 17378
11385 0	11399 1	; 17379
11391 0	11400 0	; 17380
11361 0	11401 1	; 17381
11242 1	11402 0	; 17382
11244 0	11396 0	; 17383
11245 1	11403 0	; 17384
11247 1	11404 0	; 17385
11391 0	11405 0	; 17386
11406 1	11407 0	; 17387
11408 0	11409 0	; 17388
11410 0	11411 0	; 17389
11412 1	11413 0	; 17390
11356 0	11391 0	; 17391
11365 1	11414 1	; 17392
11378 1	11415 0	; 17393
11396 0	11416 1	; 17394
11417 0	11418 1	; 17395
11361 0	11419 0	; 17396
11393 1	11415 0	; 17397
11396 0	11420 1	; 17398
11387 0	11397 1	; 17399
318 1	11372 0	; 17400
11358 0	11421 0	; 17401
11318 1	11375 0	; 17402
11358 0	11422 0	; 17403
11358 0	11423 0	; 17404
11380 1	11424 1	; 17405
11380 1	11425 0	; 17406
11380 1	11426 1	; 17407
11380 1	11427 0	; 17408
11380 1	11428 0	; 17409
11380 1	11429 0	; 17410
11382 0	11430 1	; 17411
11384 0	11431 1	; 17412
11357 0	11432 0	; 17413
11433 1	11434 0	; 17414
11435 0	11436 0	; 17415
11437 0	11438 0	; 17416
11439 1	11440 0	; 17417
11369 1	11441 1	; 17418
11360 0	11442 1	; 17419
11375 0	11443 1	; 17420
320 1	11444 0	; 17421
11445 0	11446 1	; 17422
11447 1	11448 0	; 17423
11449 0	11450 0	; 17424
11366 0	11451 1	; 17425
11360 0	11452 1	; 17426
11357 0	11418 1	; 17427
11360 0	11453 0	; 17428
11245 1	11454 1	; 17429
11247 1	6135 1	; 17430
11380 1	11396 0	; 17431
11382 0	11455 1	; 17432
11245 1	11456 1	; 17433
11359 1	11457 1	; 17434
11393 1	11458 1	; 17435
11395 1	11459 0	; 17436
11397 1	11460 0	; 17437
11382 0	11461 0	; 17438
11382 0	11462 0	; 17439
11359 1	11463 0	; 17440
11464 1	11465 0	; 17441
11466 0	11467 0	; 17442
11468 0	11469 1	; 17443
11470 1	11471 0	; 17444
11317 1	11358 0	; 17445
11377 0	11472 1	; 17446
11382 0	11473 1	; 17447
11385 0	11474 1	; 17448
11401 1	11475 0	; 17449
11385 0	11476 0	; 17450
11419 0	11477 0	; 17451
11385 0	11478 0	; 17452
11362 0	11479 0	; 17453
11245 1	6136 0	; 17454
11247 1	11480 1	; 17455
11384 0	11481 1	; 17456
11245 1	11482 0	; 17457
11247 1	11483 1	; 17458
11384 0	11484 1	; 17459
11380 1	11459 0	; 17460
11384 0	11485 0	; 17461
11384 0	11486 0	; 17462
11384 0	11487 0	; 17463
11384 0	11488 0	; 17464
11489 0	11490 1	; 17465
11491 0	11492 0	; 17466
11493 1	11494 0	; 17467
11495 1	11496 0	; 17468
11497 0	11498 0	; 17469
11499 0	11500 1	; 17470
11501 0	11502 0	; 17471
11503 0	11504 0	; 17472
11498 0	11505 0	; 17473
11498 0	11506 0	; 17474
11498 0	11507 0	; 17475
11501 0	11508 1	; 17476
11498 0	11509 0	; 17477
11498 0	11510 0	; 17478
11498 0	11511 0	; 17479
11512 0	11513 1	; 17480
11514 0	11515 1	; 17481
11516 0	11517 0	; 17482
11518 1	11519 0	; 17483
11512 0	11520 1	; 17484
11514 0	11521 1	; 17485
11516 0	11522 0	; 17486
11512 0	11523 1	; 17487
11514 0	11524 1	; 17488
11518 1	11525 0	; 17489
11526 0	11527 1	; 17490
11499 0	11528 1	; 17491
11501 0	11529 0	; 17492
11512 0	11530 0	; 17493
11518 1	11531 1	; 17494
492 1	11532 0	; 17495
11500 1	11533 1	; 17496
11534 1	11535 0	; 17497
11504 0	11536 1	; 17498
10354 1	11537 0	; 17499
11061 1	11515 1	; 17500
11063 0	11538 1	; 17501
5870 1	11101 1	; 17502
493 1	11539 0	; 17503
11205 1	11500 1	; 17504
11136 1	11540 0	; 17505
11541 0	11542 1	; 17506
11543 0	11544 0	; 17507
11545 0	11546 0	; 17508
11547 0	11548 0	; 17509
11549 1	11550 1	; 17510
11498 0	11526 0	; 17511
11500 1	11551 1	; 17512
11512 0	11552 0	; 17513
11521 1	11553 0	; 17514
11500 1	11554 0	; 17515
11242 1	11555 1	; 17516
11556 1	11557 0	; 17517
11245 1	11558 1	; 17518
6031 1	11559 1	; 17519
492 1	11498 0	; 17520
11500 1	11560 1	; 17521
11502 0	11534 1	; 17522
11500 1	11561 0	; 17523
11500 1	11562 0	; 17524
11501 0	11563 1	; 17525
11514 0	11564 1	; 17526
11514 0	11565 1	; 17527
11514 0	11566 0	; 17528
11514 0	11567 0	; 17529
11514 0	11568 0	; 17530
11514 0	11569 0	; 17531
11516 0	11570 1	; 17532
11499 0	11571 1	; 17533
11503 0	11572 1	; 17534
11573 0	11574 0	; 17535
11575 0	11576 0	; 17536
11577 0	11578 0	; 17537
11579 0	11580 0	; 17538
11502 0	11581 1	; 17539
11508 1	11582 1	; 17540
11502 0	11583 1	; 17541
11526 0	11584 1	; 17542
11585 0	11586 0	; 17543
11587 1	11588 0	; 17544
11589 1	11590 0	; 17545
11502 0	11591 1	; 17546
11502 0	11592 0	; 17547
11502 0	11593 0	; 17548
11516 0	11594 1	; 17549
11063 0	11595 1	; 17550
11516 0	11596 1	; 17551
11136 1	11597 1	; 17552
11516 0	11598 0	; 17553
11105 1	11599 0	; 17554
9198 0	11600 0	; 17555
11107 1	11519 0	; 17556
11516 0	11601 0	; 17557
11499 0	11602 1	; 17558
11501 0	11603 0	; 17559
11503 0	11604 0	; 17560
11605 0	11606 0	; 17561
11607 0	11608 0	; 17562
11609 0	11610 0	; 17563
11611 0	11612 0	; 17564
11504 0	11613 1	; 17565
10354 1	11614 0	; 17566
5870 1	11615 1	; 17567
11504 0	11616 0	; 17568
11525 0	11617 0	; 17569
11504 0	11618 0	; 17570
11519 0	11619 0	; 17571
11504 0	11620 0	; 17572
11518 1	11621 1	; 17573
11063 0	5866 1	; 17574
11101 1	11622 1	; 17575
11518 1	11623 1	; 17576
11063 0	11624 1	; 17577
11101 1	11625 1	; 17578
11518 1	11626 0	; 17579
11514 0	11599 0	; 17580
11518 1	11627 0	; 17581
11518 1	11628 0	; 17582
11518 1	11629 0	; 17583
9740 0	10608 0	; 17584
11630 0	11631 0	; 17585
11632 1	11633 0	; 17586
11634 0	11635 0	; 17587
11636 0	11637 0	; 17588
11638 0	11639 0	; 17589
11640 1	11641 1	; 17590
9760 0	10611 0	; 17591
9762 0	10611 0	; 17592
11638 0	11642 0	; 17593
11643 1	11644 1	; 17594
11645 1	11646 1	; 17595
9799 1	10636 0	; 17596
9803 0	11647 1	; 17597
11645 1	11648 0	; 17598
11643 1	11649 1	; 17599
11636 0	11650 1	; 17600
11640 1	11651 1	; 17601
9373 1	11652 1	; 17602
9375 0	11653 0	; 17603
10968 0	5775 0	; 17604
9418 1	11637 0	; 17605
9354 1	11654 0	; 17606
10971 0	11655 0	; 17607
10648 0	10959 1	; 17608
10961 1	11652 1	; 17609
10962 1	11656 0	; 17610
10964 0	11648 0	; 17611
11640 1	11657 1	; 17612
11658 0	11659 0	; 17613
11660 0	11661 0	; 17614
11662 0	11663 0	; 17615
11637 0	11664 1	; 17616
9801 0	11652 1	; 17617
11665 0	11666 1	; 17618
11638 0	11667 0	; 17619
11668 0	11669 0	; 17620
11670 0	11671 0	; 17621
11672 0	11673 0	; 17622
11637 0	11674 0	; 17623
11637 0	11675 1	; 17624
9357 1	11639 0	; 17625
11637 0	11676 0	; 17626
11655 0	11677 1	; 17627
11643 1	11678 1	; 17628
11643 1	11679 0	; 17629
11643 1	11680 0	; 17630
11643 1	11681 0	; 17631
11643 1	11682 0	; 17632
9803 0	11683 0	; 17633
11645 1	11684 0	; 17634
11643 1	11685 0	; 17635
9803 0	11686 1	; 17636
11645 1	11687 0	; 17637
11636 0	11688 0	; 17638
11689 0	11690 0	; 17639
11691 0	11692 0	; 17640
11693 0	11694 0	; 17641
11639 0	11695 1	; 17642
11639 0	11696 1	; 17643
11642 0	11697 0	; 17644
9782 0	10706 0	; 17645
11698 0	11699 0	; 17646
11700 1	11701 0	; 17647
11702 0	11703 0	; 17648
11639 0	11704 0	; 17649
11639 0	11705 1	; 17650
11636 0	11666 1	; 17651
11667 0	11706 0	; 17652
11643 1	11652 1	; 17653
9803 0	11707 1	; 17654
9375 0	11708 1	; 17655
9375 0	11709 1	; 17656
11638 0	11710 0	; 17657
9803 0	11711 0	; 17658
9803 0	11712 0	; 17659
10961 1	11713 0	; 17660
10962 1	11714 1	; 17661
11638 0	11715 0	; 17662
11716 1	11717 0	; 17663
11718 0	11719 0	; 17664
11720 0	11721 0	; 17665
11722 0	6403 0	; 17666
11641 1	11723 1	; 17667
11648 0	11724 1	; 17668
11655 0	11725 1	; 17669
11726 0	11727 1	; 17670
11728 0	11729 1	; 17671
11730 0	11731 1	; 17672
11641 1	11732 0	; 17673
10615 0	10959 1	; 17674
9804 0	10962 1	; 17675
11648 0	11733 0	; 17676
11651 1	11734 0	; 17677
11645 1	11735 0	; 17678
10968 0	11736 1	; 17679
9375 0	5778 0	; 17680
10968 0	11737 1	; 17681
11645 1	11738 0	; 17682
11645 1	11739 0	; 17683
11645 1	11740 0	; 17684
11643 1	11713 0	; 17685
11645 1	11741 1	; 17686
11645 1	11742 0	; 17687
8497 0	11743 1	; 17688
8497 0	8564 0	; 17689
11743 1	11744 0	; 17690
8497 0	11745 1	; 17691
8500 0	11746 1	; 17692
8501 1	11747 0	; 17693
11748 1	11749 1	; 17694
11750 0	11751 0	; 17695
8500 0	11752 1	; 17696
11748 1	11753 1	; 17697
8500 0	11754 1	; 17698
11755 0	11756 0	; 17699
11747 0	11757 0	; 17700
11758 1	11759 0	; 17701
8521 1	11760 1	; 17702
8500 0	11761 0	; 17703
8500 0	11762 0	; 17704
8500 0	10869 0	; 17705
8497 0	11763 1	; 17706
11750 0	11764 1	; 17707
11765 1	11766 0	; 17708
8500 0	11767 0	; 17709
8497 0	8529 1	; 17710
8501 1	11768 0	; 17711
11750 0	11769 1	; 17712
8497 0	11770 1	; 17713
8497 0	8533 1	; 17714
8497 0	11771 0	; 17715
339 0	11772 0	; 17716
3651 1	11747 0	; 17717
10888 1	11759 0	; 17718
8537 0	11760 1	; 17719
8497 0	11773 0	; 17720
8500 0	11774 0	; 17721
333 0	8524 0	; 17722
3697 1	11747 0	; 17723
11775 1	11776 0	; 17724
8541 0	11751 0	; 17725
11764 1	11777 1	; 17726
8497 0	8500 0	; 17727
8543 1	11747 0	; 17728
8544 1	11768 0	; 17729
8545 1	11747 0	; 17730
11764 1	11778 0	; 17731
11747 0	11779 0	; 17732
339 0	11756 0	; 17733
11747 0	11780 1	; 17734
333 0	8500 0	; 17735
8539 0	11747 0	; 17736
11749 1	11775 1	; 17737
11750 0	11781 1	; 17738
11750 0	11782 1	; 17739
11750 0	11783 0	; 17740
8501 1	3738 0	; 17741
11750 0	11784 1	; 17742
11750 0	11785 1	; 17743
11765 1	11786 0	; 17744
11750 0	11787 0	; 17745
8558 0	11788 1	; 17746
1256 1	11789 0	; 17747
11749 1	11790 1	; 17748
11759 0	11791 1	; 17749
11749 1	11792 1	; 17750
11749 1	11793 0	; 17751
11749 1	11794 1	; 17752
11753 1	11795 0	; 17753
11749 1	11796 1	; 17754
11765 1	11797 1	; 17755
11765 1	11798 1	; 17756
11765 1	11799 1	; 17757
339 0	1224 0	; 17758
10888 1	11800 0	; 17759
11765 1	11801 0	; 17760
11748 1	11802 0	; 17761
11765 1	11803 0	; 17762
333 0	1249 0	; 17763
3697 1	11768 0	; 17764
11775 1	11804 1	; 17765
8582 1	11767 0	; 17766
11760 1	11805 1	; 17767
11774 0	11806 1	; 17768
11751 0	11807 1	; 17769
8578 0	11767 0	; 17770
11751 0	11808 0	; 17771
8580 0	11769 1	; 17772
11751 0	11809 0	; 17773
8500 0	11810 1	; 17774
8500 0	11811 1	; 17775
8500 0	11812 1	; 17776
8537 0	11764 1	; 17777
10878 1	6416 0	; 17778
1224 0	11764 0	; 17779
8500 0	11813 0	; 17780
11750 0	11814 0	; 17781
11765 1	11815 1	; 17782
8500 0	11816 0	; 17783
8500 0	11817 0	; 17784
11750 0	11818 1	; 17785
11819 0	11820 1	; 17786
11821 0	11822 1	; 17787
10936 1	11823 0	; 17788
11824 0	11825 1	; 17789
10512 1	11826 0	; 17790
10514 1	11827 0	; 17791
10994 1	11828 1	; 17792
10947 1	11829 1	; 17793
10512 1	11830 0	; 17794
10514 1	11831 0	; 17795
10994 1	11832 1	; 17796
10512 1	11833 0	; 17797
10994 1	11834 1	; 17798
10512 1	11835 0	; 17799
10514 1	11836 0	; 17800
10994 1	11837 1	; 17801
1721 0	11838 0	; 17802
4393 0	11839 0	; 17803
10623 1	11840 1	; 17804
9318 0	10971 0	; 17805
1721 0	11841 0	; 17806
4393 0	11842 0	; 17807
10512 1	11843 0	; 17808
10514 1	11844 0	; 17809
10952 1	11845 1	; 17810
11829 1	11846 1	; 17811
10514 1	11847 0	; 17812
10957 0	11848 1	; 17813
10960 1	11849 0	; 17814
4384 0	11827 0	; 17815
10741 1	11837 1	; 17816
9382 0	10947 1	; 17817
11850 1	11851 1	; 17818
11829 1	11852 0	; 17819
10514 1	11853 1	; 17820
11849 0	11854 1	; 17821
10641 0	11855 1	; 17822
9318 0	11856 0	; 17823
4393 0	11857 0	; 17824
413 1	11858 1	; 17825
10976 1	11849 0	; 17826
10979 0	11850 1	; 17827
11829 1	11859 1	; 17828
10514 1	11860 0	; 17829
9415 0	5400 1	; 17830
4393 0	11861 0	; 17831
9318 0	11677 1	; 17832
11862 0	11863 1	; 17833
11864 0	11865 0	; 17834
11866 0	11867 1	; 17835
11868 0	11869 1	; 17836
1514 1	11849 0	; 17837
4384 0	11870 0	; 17838
10741 1	11828 1	; 17839
9382 0	11871 1	; 17840
10512 1	11872 0	; 17841
10514 1	11873 1	; 17842
10514 1	11874 1	; 17843
11000 1	11875 0	; 17844
11876 0	11877 0	; 17845
11878 0	11879 1	; 17846
11005 0	11880 1	; 17847
1721 0	5400 1	; 17848
4393 0	11881 0	; 17849
1721 0	11882 0	; 17850
4393 0	11883 0	; 17851
10512 1	11884 0	; 17852
10514 1	11885 0	; 17853
10994 1	11850 1	; 17854
11852 0	11886 1	; 17855
11846 1	11887 1	; 17856
477 1	10957 0	; 17857
11846 1	11888 1	; 17858
10512 1	11849 0	; 17859
11827 0	11889 1	; 17860
11859 1	11890 0	; 17861
11846 1	11891 0	; 17862
11846 1	11892 0	; 17863
11836 0	11893 1	; 17864
11020 1	11894 0	; 17865
11895 0	11896 0	; 17866
11897 0	11898 1	; 17867
11025 0	11899 1	; 17868
10512 1	11900 0	; 17869
10994 1	11901 0	; 17870
10994 1	11902 0	; 17871
11849 0	11903 1	; 17872
11904 0	11905 1	; 17873
11030 1	11906 0	; 17874
11907 0	11908 1	; 17875
10994 1	11909 0	; 17876
10994 1	11910 0	; 17877
10994 1	11911 0	; 17878
10713 0	11855 1	; 17879
10714 1	11857 0	; 17880
9382 0	11846 1	; 17881
11860 0	11912 1	; 17882
11860 0	11913 1	; 17883
11837 1	11914 1	; 17884
11853 1	11915 1	; 17885
11837 1	11916 1	; 17886
11860 0	11917 1	; 17887
11832 1	11918 1	; 17888
11050 1	11919 0	; 17889
11920 0	11921 0	; 17890
11922 0	11923 1	; 17891
11055 0	11924 1	; 17892
4384 0	11925 1	; 17893
9382 0	11057 1	; 17894
10623 1	11855 1	; 17895
413 1	11926 1	; 17896
9318 0	11725 1	; 17897
11927 0	11928 1	; 17898
11929 0	11930 1	; 17899
11931 1	11932 1	; 17900
11933 1	11934 1	; 17901
11067 0	11829 1	; 17902
11068 1	11829 1	; 17903
11829 1	11935 0	; 17904
10957 0	11936 1	; 17905
10957 0	11937 1	; 17906
10957 0	11938 1	; 17907
10957 0	11939 1	; 17908
10957 0	11940 0	; 17909
10957 0	11941 0	; 17910
10957 0	11942 0	; 17911
10947 1	11943 0	; 17912
8698 1	11944 0	; 17913
8698 1	11945 1	; 17914
8698 1	11946 1	; 17915
8698 1	11947 1	; 17916
8703 1	11948 0	; 17917
8705 1	11949 0	; 17918
10191 1	11950 0	; 17919
10193 1	11951 1	; 17920
8703 1	11952 0	; 17921
8705 1	11953 1	; 17922
10191 1	11954 1	; 17923
8703 1	11955 0	; 17924
10191 1	11956 0	; 17925
1161 0	11957 0	; 17926
3524 0	11958 1	; 17927
8309 1	11956 0	; 17928
8703 1	11959 0	; 17929
8705 1	11960 0	; 17930
1161 0	11961 0	; 17931
3524 0	11962 1	; 17932
8703 1	11963 0	; 17933
11964 0	11965 1	; 17934
10193 1	11966 1	; 17935
8705 1	11967 1	; 17936
8723 1	11968 1	; 17937
8732 1	11964 0	; 17938
10191 1	11969 1	; 17939
10210 1	11964 0	; 17940
8281 0	11970 1	; 17941
3505 0	11971 0	; 17942
70 1	11968 1	; 17943
10213 1	11972 0	; 17944
10215 1	11964 0	; 17945
10193 1	11973 1	; 17946
8705 1	11971 0	; 17947
3534 0	10207 0	; 17948
3524 0	11974 0	; 17949
8276 0	11975 1	; 17950
10217 1	11964 0	; 17951
10193 1	11976 1	; 17952
8729 1	11977 0	; 17953
10219 1	11978 0	; 17954
10221 1	11979 0	; 17955
8743 1	11980 0	; 17956
8745 1	11981 1	; 17957
8703 1	11972 0	; 17958
8705 1	11982 1	; 17959
1153 0	11964 0	; 17960
3505 0	11983 0	; 17961
8280 1	11954 1	; 17962
8703 1	11964 0	; 17963
8705 1	11984 1	; 17964
8309 1	11985 0	; 17965
8276 0	11986 1	; 17966
3524 0	11971 0	; 17967
8703 1	11977 0	; 17968
8705 1	11987 0	; 17969
1161 0	3534 0	; 17970
3524 0	11988 0	; 17971
8705 1	11989 0	; 17972
10191 1	11964 0	; 17973
10236 1	11970 1	; 17974
10238 1	11970 1	; 17975
10240 1	11970 1	; 17976
8763 1	11949 0	; 17977
10245 1	11970 1	; 17978
10246 1	11976 1	; 17979
10247 1	11970 1	; 17980
3534 0	11990 0	; 17981
10243 0	11974 0	; 17982
11956 0	11991 1	; 17983
10249 1	11992 0	; 17984
10251 1	11993 0	; 17985
8769 1	11994 0	; 17986
8771 1	11995 1	; 17987
10191 1	11996 0	; 17988
10191 1	11997 0	; 17989
11972 0	11998 0	; 17990
11949 0	11999 0	; 17991
12000 1	12001 0	; 17992
12002 0	12003 0	; 17993
10191 1	12004 0	; 17994
10191 1	12005 0	; 17995
10191 1	12006 0	; 17996
8784 1	11971 0	; 17997
8785 1	11971 0	; 17998
8786 1	11971 0	; 17999
11956 0	12007 1	; 18000
10193 1	11970 1	; 18001
8780 1	11971 0	; 18002
8781 1	11969 1	; 18003
8782 1	11971 0	; 18004
10264 1	11950 0	; 18005
8412 1	12008 0	; 18006
8414 0	12009 0	; 18007
3635 0	12010 1	; 18008
8276 0	12011 1	; 18009
8280 1	11964 0	; 18010
8281 0	12012 1	; 18011
70 1	12013 1	; 18012
